section_name,duration,pb_mapping_id,event_id
"moreSection",160,53547,77238
"infoSection",81,52823,69606
"productSection",164,56753,77091
"infoSection",147,56462,74906
"infoSection",142,51851,72669
"moreSection",57,53948,69616
"moreSection",111,51164,68817
"productSection",150,47583,78295
"productSection",56,56729,79231
"productSection",102,54572,78757
"productSection",169,52225,75112
"infoSection",155,49763,77992
"moreSection",67,50031,78197
"moreSection",154,55502,77469
"productSection",77,51735,73973
"infoSection",58,50007,75644
"moreSection",156,50590,74729
"productSection",118,55117,73527
"traceSection",149,53616,69802
"productSection",164,53600,73125
"moreSection",91,50347,71925
"productSection",114,51962,69694
"moreSection",169,54005,75348
"productSection",153,51397,68891
"moreSection",67,47667,72013
"traceSection",61,49594,79566
"infoSection",95,53990,75508
"productSection",124,56397,69690
"productSection",133,49330,72909
"moreSection",74,54776,79304
"infoSection",113,55058,70191
"infoSection",70,50111,74173
"moreSection",84,53320,78777
"moreSection",52,51425,68877
"moreSection",108,55209,70248
"infoSection",67,51374,74202
"infoSection",96,56824,70982
"moreSection",143,56138,72497
"moreSection",131,49775,79477
"moreSection",67,55505,73230
"moreSection",51,52491,73514
"infoSection",116,51094,79093
"productSection",85,46665,74905
"productSection",114,50112,71535
"productSection",128,52661,70948
"moreSection",132,56833,71661
"productSection",86,49033,77441
"infoSection",162,47272,74330
"moreSection",64,51448,77881
"moreSection",124,47448,74685
"moreSection",110,55733,72349
"moreSection",79,49592,79504
"moreSection",154,52573,69555
"productSection",139,54188,76903
"infoSection",166,50417,75612
"moreSection",154,53786,70615
"infoSection",65,49342,78944
"productSection",78,48685,77747
"productSection",111,52679,76630
"infoSection",55,52680,71047
"moreSection",138,46956,72674
"traceSection",66,47315,79251
"moreSection",76,53053,79274
"productSection",71,49580,77848
"productSection",59,56005,69703
"infoSection",93,56153,75817
"productSection",106,51700,78846
"moreSection",168,50715,69767
"productSection",108,51054,70634
"traceSection",73,53243,78194
"productSection",116,55893,77574
"productSection",120,48674,72524
"traceSection",152,55617,74291
"productSection",58,46462,71555
"productSection",150,51784,74639
"moreSection",143,53932,75356
"traceSection",120,52897,71024
"productSection",146,48161,70785
"productSection",107,52521,71179
"infoSection",110,54670,73726
"moreSection",82,52155,72658
"infoSection",92,46597,73884
"moreSection",85,54941,74316
"traceSection",170,56128,72736
"moreSection",99,51156,72202
"productSection",52,49521,73100
"traceSection",64,53961,76649
"traceSection",151,46785,74360
"infoSection",56,48851,69952
"productSection",95,47590,69633
"moreSection",55,48408,78174
"moreSection",127,53139,70176
"traceSection",168,49250,69319
"moreSection",168,49669,71643
"moreSection",166,55408,79424
"infoSection",120,49348,69517
"productSection",75,53376,76475
"infoSection",98,56119,69267
"moreSection",60,46232,77249
"traceSection",54,54008,73482
"moreSection",104,55845,77998
"productSection",110,48615,74913
"productSection",162,51153,76206
"productSection",160,49899,74569
"infoSection",60,47731,72125
"traceSection",139,48506,73216
"productSection",98,49644,79526
"productSection",109,46476,71768
"moreSection",169,49876,71742
"moreSection",54,56221,77608
"moreSection",69,47312,78900
"moreSection",156,56339,76228
"productSection",105,55423,72961
"moreSection",85,48559,71441
"productSection",85,56045,73866
"productSection",155,56782,77327
"moreSection",117,48105,71434
"productSection",158,52500,72223
"productSection",67,51378,77863
"productSection",76,49508,76695
"moreSection",162,53734,77278
"infoSection",114,50925,75281
"infoSection",126,51361,77487
"traceSection",166,49686,77167
"moreSection",164,53113,78550
"moreSection",67,49688,69779
"infoSection",117,46191,78131
"traceSection",123,47718,78081
"productSection",63,51226,74904
"traceSection",64,54653,74493
"moreSection",108,53448,76153
"productSection",144,54626,71697
"moreSection",163,49716,77237
"moreSection",90,53984,73302
"moreSection",60,46494,76961
"productSection",108,52075,77424
"moreSection",153,47713,78544
"productSection",170,52763,69040
"productSection",85,56582,71710
"moreSection",108,47984,76041
"productSection",97,55808,70548
"moreSection",55,46876,74555
"traceSection",84,47588,76594
"moreSection",51,52883,79099
"moreSection",73,47612,78766
"traceSection",73,48496,76897
"productSection",53,51946,78812
"infoSection",165,49491,79117
"productSection",163,55404,74300
"productSection",130,55794,73143
"productSection",147,48865,72972
"productSection",119,56526,77980
"productSection",119,55585,73045
"infoSection",129,52036,71646
"productSection",70,46781,77685
"moreSection",50,53275,68987
"productSection",169,49614,69174
"productSection",62,54342,72534
"productSection",109,46445,69256
"traceSection",164,52341,78587
"moreSection",90,55540,72097
"moreSection",67,47587,72228
"moreSection",122,55624,78063
"productSection",110,54437,72409
"traceSection",124,54458,74118
"infoSection",66,50272,69771
"infoSection",54,47933,70476
"moreSection",166,49441,74625
"moreSection",98,50381,76792
"traceSection",104,54524,76589
"productSection",70,47349,74563
"moreSection",153,51411,79039
"productSection",76,54554,78360
"infoSection",60,51969,76483
"traceSection",142,53268,78836
"productSection",98,51225,78066
"traceSection",72,54517,75801
"infoSection",113,49407,78995
"infoSection",167,51366,70459
"productSection",150,50253,74012
"productSection",133,51513,72895
"productSection",88,52940,75577
"productSection",96,51803,69990
"infoSection",56,53823,76141
"productSection",108,51292,69111
"productSection",138,55475,75305
"moreSection",161,56192,71271
"traceSection",147,50196,79313
"productSection",155,56881,77472
"productSection",117,49164,72557
"productSection",54,51373,72313
"moreSection",105,52040,75862
"moreSection",114,56264,74707
"productSection",136,51515,79588
"productSection",130,56960,75847
"productSection",147,47566,74304
"traceSection",161,46773,74310
"infoSection",149,48557,77371
"productSection",156,46658,77440
"moreSection",113,52245,71678
"productSection",85,51268,70228
"moreSection",73,46124,78065
"moreSection",136,51392,73965
"moreSection",56,55555,74551
"moreSection",113,47063,77662
"moreSection",136,49572,69071
"productSection",121,50135,71439
"infoSection",80,48264,70118
"productSection",92,54903,76043
"traceSection",55,56082,73389
"productSection",72,46161,78580
"productSection",154,53114,70649
"productSection",103,48789,75423
"infoSection",78,51609,78917
"infoSection",147,56786,78686
"infoSection",141,51393,77539
"productSection",107,56812,73920
"productSection",84,47205,70341
"moreSection",98,52590,72642
"productSection",84,52463,70253
"moreSection",148,54209,69545
"moreSection",144,56145,78129
"moreSection",58,52898,72597
"infoSection",162,46524,76770
"moreSection",107,53089,70178
"moreSection",156,55698,75927
"infoSection",169,52199,70203
"moreSection",77,55649,69666
"infoSection",70,50741,69815
"productSection",148,55770,75451
"infoSection",101,54215,76917
"productSection",55,53838,71647
"traceSection",129,48418,70278
"traceSection",75,51868,70408
"productSection",88,47821,71633
"productSection",121,51750,78460
"moreSection",70,48053,76548
"moreSection",71,53282,79068
"traceSection",66,50486,79516
"infoSection",124,54907,77893
"productSection",56,48531,77112
"moreSection",118,48587,74683
"infoSection",117,46184,78646
"traceSection",116,55299,77961
"infoSection",124,48361,73359
"productSection",159,52508,70669
"productSection",69,54151,72072
"traceSection",113,50101,72190
"productSection",88,55646,72621
"productSection",66,47958,74497
"productSection",117,56065,69670
"infoSection",162,55806,69229
"infoSection",116,52423,76757
"moreSection",120,48701,70087
"moreSection",159,50202,76397
"productSection",147,52839,79303
"productSection",129,53539,73955
"productSection",98,55080,73985
"moreSection",80,48468,70701
"infoSection",162,50967,77448
"productSection",81,55473,72275
"traceSection",124,51316,71730
"moreSection",143,55053,75287
"moreSection",165,49783,77966
"moreSection",71,51521,79487
"moreSection",114,51767,69070
"moreSection",115,50451,73036
"productSection",133,52316,73309
"moreSection",94,46249,71899
"traceSection",91,55442,75166
"moreSection",60,47659,77885
"productSection",163,52474,74338
"moreSection",55,51585,73935
"productSection",52,55873,78975
"infoSection",164,50687,74997
"productSection",94,48526,71802
"productSection",88,52555,77909
"infoSection",96,47074,70281
"moreSection",150,47800,69263
"moreSection",118,51751,77970
"productSection",118,47657,79536
"moreSection",117,53195,78515
"infoSection",135,48352,78261
"productSection",95,46340,72908
"productSection",100,51233,70000
"productSection",108,53658,70070
"infoSection",65,54511,68950
"moreSection",133,49712,76244
"infoSection",61,48163,71939
"moreSection",73,56538,79185
"moreSection",137,50317,70076
"moreSection",52,53036,72903
"moreSection",170,46949,78232
"moreSection",126,55597,71223
"infoSection",75,53120,79112
"moreSection",80,55431,75347
"productSection",170,51630,74112
"productSection",74,55271,75678
"productSection",158,48738,74323
"traceSection",152,49066,71834
"traceSection",85,52733,75827
"infoSection",146,54722,73054
"productSection",119,55276,77500
"infoSection",73,49887,70935
"productSection",88,56677,74874
"moreSection",97,51789,72680
"traceSection",153,55508,71888
"productSection",61,50063,70658
"infoSection",111,55933,75959
"moreSection",170,55725,69699
"moreSection",130,52648,72858
"moreSection",160,49897,75392
"traceSection",69,55926,77967
"moreSection",59,54911,71934
"moreSection",103,46163,78310
"moreSection",119,48140,75208
"productSection",71,46296,73324
"traceSection",58,51228,73222
"productSection",115,56319,71357
"moreSection",77,46428,73500
"productSection",113,46846,78734
"traceSection",56,47614,70078
"infoSection",134,47277,78786
"infoSection",117,51693,77394
"moreSection",57,56092,77676
"traceSection",157,49366,71115
"traceSection",144,48848,74682
"traceSection",83,50538,76868
"infoSection",82,48126,70879
"traceSection",147,54084,69109
"productSection",112,55639,78904
"productSection",164,48907,73839
"moreSection",88,56521,70743
"moreSection",78,48017,71466
"traceSection",87,48112,75683
"productSection",114,55444,75767
"moreSection",106,46326,79108
"moreSection",61,53570,79326
"moreSection",138,54108,73706
"moreSection",68,56652,73507
"moreSection",131,50155,76420
"moreSection",118,49581,72514
"productSection",164,54177,68763
"moreSection",127,47580,71976
"infoSection",136,51507,78343
"traceSection",154,47447,76493
"traceSection",129,56165,75647
"moreSection",59,46262,70167
"moreSection",123,50297,72700
"moreSection",89,51344,70942
"infoSection",71,48109,74144
"traceSection",158,46424,79458
"productSection",170,46113,68943
"moreSection",60,52912,74684
"productSection",108,48042,78674
"infoSection",158,53335,78498
"moreSection",140,54846,79529
"moreSection",139,54951,78827
"moreSection",141,50895,78336
"moreSection",106,49504,78998
"productSection",128,48986,69680
"traceSection",166,51725,74359
"productSection",68,51796,76745
"productSection",90,51836,79197
"productSection",117,47660,69179
"productSection",96,54990,72148
"infoSection",138,51517,75241
"productSection",74,50579,75464
"productSection",66,52304,73673
"productSection",158,52965,73414
"moreSection",133,47170,78535
"traceSection",84,47593,73919
"productSection",154,51258,75597
"productSection",58,54014,75892
"productSection",55,53624,75628
"infoSection",138,51666,75902
"moreSection",108,47078,77149
"traceSection",127,49400,76049
"productSection",78,53997,79227
"infoSection",90,47382,69394
"productSection",104,56214,73392
"traceSection",57,46864,69287
"productSection",62,53273,76349
"moreSection",115,49307,72443
"moreSection",52,46402,76073
"infoSection",116,55420,75737
"productSection",54,46552,69155
"moreSection",74,47399,69832
"productSection",74,47620,75820
"infoSection",82,53657,79602
"moreSection",65,53897,79098
"productSection",110,46247,70507
"moreSection",132,54976,79200
"moreSection",68,55311,73159
"productSection",83,52334,76108
"moreSection",79,49403,76495
"productSection",114,55316,77212
"productSection",168,49945,72208
"productSection",145,51877,79204
"moreSection",64,47132,70251
"infoSection",56,46448,78959
"traceSection",84,49888,72724
"productSection",67,46618,74897
"traceSection",84,49520,74267
"moreSection",91,50405,75338
"infoSection",147,50401,72212
"moreSection",83,46345,77817
"productSection",65,52790,74763
"moreSection",69,52541,76487
"moreSection",102,47722,74206
"productSection",69,48529,74638
"productSection",86,53687,69414
"productSection",152,51063,77880
"productSection",70,55554,70457
"infoSection",132,51431,72025
"traceSection",65,55966,70771
"infoSection",85,48267,70609
"traceSection",141,49691,75155
"moreSection",131,52051,79527
"productSection",125,47760,70870
"productSection",129,56352,73840
"traceSection",78,49339,76979
"moreSection",136,52810,79211
"moreSection",74,55604,72435
"moreSection",69,51670,71041
"moreSection",101,49676,74751
"productSection",92,54837,73619
"productSection",134,49427,70642
